step_index,eligible_call_index,branch,mode,rho_before,rho_after,delta_rho,delta_rho_local,alpha_lf,alpha_hf,selected_indices,edit_applied
5,21,negative,passthrough,0.6660805940628052,0.6660805940628052,0.0,0.0,,,"[0,1]",False
5,21,positive,passthrough,0.6063376665115356,0.6063376665115356,0.0,0.0,,,"[0,1]",False
5,27,negative,passthrough,0.2560217082500458,0.2560217082500458,0.0,0.0,,,"[0,1]",False
5,27,positive,passthrough,0.26383811235427856,0.26383811235427856,0.0,0.0,,,"[0,1]",False
6,0,negative,edit,0.27269506454467773,0.2655523121356964,-0.007142752408981323,-0.007142752408981323,1.068421052631579,1.0315789473684212,"[0,1]",True
6,0,positive,edit,0.2541072368621826,0.24612802267074585,-0.007979214191436768,-0.007979214191436768,1.068421052631579,1.0315789473684212,"[0,1]",True
6,7,negative,passthrough,0.48935800790786743,0.48935800790786743,0.0,0.0,,,"[0,1]",False
6,7,positive,passthrough,0.4743232727050781,0.4743232727050781,0.0,0.0,,,"[0,1]",False
6,14,negative,passthrough,0.497201144695282,0.497201144695282,0.0,0.0,,,"[0,1]",False
6,14,positive,passthrough,0.4521670937538147,0.4521670937538147,0.0,0.0,,,"[0,1]",False
6,21,negative,passthrough,0.6657174825668335,0.6657174825668335,0.0,0.0,,,"[0,1]",False
6,21,positive,passthrough,0.6088597774505615,0.6088597774505615,0.0,0.0,,,"[0,1]",False
6,27,negative,passthrough,0.2909521758556366,0.2909521758556366,0.0,0.0,,,"[0,1]",False
6,27,positive,passthrough,0.2930665910243988,0.2930665910243988,0.0,0.0,,,"[0,1]",False
7,0,negative,edit,0.26992934942245483,0.2645505666732788,-0.005378782749176025,-0.005378782749176025,1.063157894736842,1.0368421052631578,"[0,1]",True
7,0,positive,edit,0.2482791244983673,0.24194779992103577,-0.006331324577331543,-0.006331324577331543,1.063157894736842,1.0368421052631578,"[0,1]",True
7,7,negative,passthrough,0.4786440134048462,0.4786440134048462,0.0,0.0,,,"[0,1]",False
7,7,positive,passthrough,0.4761602282524109,0.4761602282524109,0.0,0.0,,,"[0,1]",False
7,14,negative,passthrough,0.49380677938461304,0.49380677938461304,0.0,0.0,,,"[0,1]",False
7,14,positive,passthrough,0.454153835773468,0.454153835773468,0.0,0.0,,,"[0,1]",False
7,21,negative,passthrough,0.6756009459495544,0.6756009459495544,0.0,0.0,,,"[0,1]",False
7,21,positive,passthrough,0.611416220664978,0.611416220664978,0.0,0.0,,,"[0,1]",False
7,27,negative,passthrough,0.30696189403533936,0.30696189403533936,0.0,0.0,,,"[0,1]",False
7,27,positive,passthrough,0.28909069299697876,0.28909069299697876,0.0,0.0,,,"[0,1]",False
8,0,negative,edit,0.26986977458000183,0.26647883653640747,-0.0033909380435943604,-0.0033909380435943604,1.0578947368421052,1.0421052631578946,"[0,1]",True
8,0,positive,edit,0.24723121523857117,0.24285772442817688,-0.004373490810394287,-0.004373490810394287,1.0578947368421052,1.0421052631578946,"[0,1]",True
8,7,negative,passthrough,0.4739379286766052,0.4739379286766052,0.0,0.0,,,"[0,1]",False
8,7,positive,passthrough,0.47908732295036316,0.47908732295036316,0.0,0.0,,,"[0,1]",False
8,14,negative,passthrough,0.4825237989425659,0.4825237989425659,0.0,0.0,,,"[0,1]",False
8,14,positive,passthrough,0.4599358141422272,0.4599358141422272,0.0,0.0,,,"[0,1]",False
8,21,negative,passthrough,0.667525589466095,0.667525589466095,0.0,0.0,,,"[0,1]",False
8,21,positive,passthrough,0.621978223323822,0.621978223323822,0.0,0.0,,,"[0,1]",False
8,27,negative,passthrough,0.3208433985710144,0.3208433985710144,0.0,0.0,,,"[0,1]",False
8,27,positive,passthrough,0.3206999897956848,0.3206999897956848,0.0,0.0,,,"[0,1]",False
9,0,negative,edit,0.26501211524009705,0.26362961530685425,-0.0013824999332427979,-0.0013824999332427979,1.0526315789473684,1.0473684210526315,"[0,1]",True
9,0,positive,edit,0.24205443263053894,0.239622563123703,-0.0024318695068359375,-0.0024318695068359375,1.0526315789473684,1.0473684210526315,"[0,1]",True
9,7,negative,passthrough,0.46210581064224243,0.46210581064224243,0.0,0.0,,,"[0,1]",False
9,7,positive,passthrough,0.47633615136146545,0.47633615136146545,0.0,0.0,,,"[0,1]",False
9,14,negative,passthrough,0.48586034774780273,0.48586034774780273,0.0,0.0,,,"[0,1]",False
9,14,positive,passthrough,0.46323496103286743,0.46323496103286743,0.0,0.0,,,"[0,1]",False
9,21,negative,passthrough,0.6649155020713806,0.6649155020713806,0.0,0.0,,,"[0,1]",False
9,21,positive,passthrough,0.6201900243759155,0.6201900243759155,0.0,0.0,,,"[0,1]",False
9,27,negative,passthrough,0.3436421751976013,0.3436421751976013,0.0,0.0,,,"[0,1]",False
9,27,positive,passthrough,0.34380561113357544,0.34380561113357544,0.0,0.0,,,"[0,1]",False
10,0,negative,edit,0.26892462372779846,0.269570529460907,0.0006459057331085205,0.0006459057331085205,1.0473684210526315,1.0526315789473684,"[0,1]",True
10,0,positive,edit,0.2433445155620575,0.24291080236434937,-0.0004337131977081299,-0.0004337131977081299,1.0473684210526315,1.0526315789473684,"[0,1]",True
10,7,negative,passthrough,0.45918411016464233,0.45918411016464233,0.0,0.0,,,"[0,1]",False
10,7,positive,passthrough,0.47971487045288086,0.47971487045288086,0.0,0.0,,,"[0,1]",False
10,14,negative,passthrough,0.50497967004776,0.50497967004776,0.0,0.0,,,"[0,1]",False
10,14,positive,passthrough,0.48343169689178467,0.48343169689178467,0.0,0.0,,,"[0,1]",False
10,21,negative,passthrough,0.6607271432876587,0.6607271432876587,0.0,0.0,,,"[0,1]",False
10,21,positive,passthrough,0.628903865814209,0.628903865814209,0.0,0.0,,,"[0,1]",False
10,27,negative,passthrough,0.33876150846481323,0.33876150846481323,0.0,0.0,,,"[0,1]",False
10,27,positive,passthrough,0.3410455882549286,0.3410455882549286,0.0,0.0,,,"[0,1]",False
11,0,negative,edit,0.2671375870704651,0.26992639899253845,0.0027888119220733643,0.0027888119220733643,1.0421052631578946,1.0578947368421052,"[0,1]",True
11,0,positive,edit,0.23972219228744507,0.24126622080802917,0.0015440285205841064,0.0015440285205841064,1.0421052631578946,1.0578947368421052,"[0,1]",True
11,7,negative,passthrough,0.4576066732406616,0.4576066732406616,0.0,0.0,,,"[0,1]",False
11,7,positive,passthrough,0.4727846086025238,0.4727846086025238,0.0,0.0,,,"[0,1]",False
11,14,negative,passthrough,0.5103195905685425,0.5103195905685425,0.0,0.0,,,"[0,1]",False
11,14,positive,passthrough,0.5101674795150757,0.5101674795150757,0.0,0.0,,,"[0,1]",False
11,21,negative,passthrough,0.6472607851028442,0.6472607851028442,0.0,0.0,,,"[0,1]",False
11,21,positive,passthrough,0.6125917434692383,0.6125917434692383,0.0,0.0,,,"[0,1]",False
11,27,negative,passthrough,0.3461800217628479,0.3461800217628479,0.0,0.0,,,"[0,1]",False
11,27,positive,passthrough,0.34538954496383667,0.34538954496383667,0.0,0.0,,,"[0,1]",False
12,0,negative,edit,0.2622655928134918,0.2671564817428589,0.004890888929367065,0.004890888929367065,1.0368421052631578,1.063157894736842,"[0,1]",True
12,0,positive,edit,0.23340435326099396,0.23690706491470337,0.0035027116537094116,0.0035027116537094116,1.0368421052631578,1.063157894736842,"[0,1]",True
12,7,negative,passthrough,0.45802929997444153,0.45802929997444153,0.0,0.0,,,"[0,1]",False
12,7,positive,passthrough,0.47164005041122437,0.47164005041122437,0.0,0.0,,,"[0,1]",False
12,14,negative,passthrough,0.5121066570281982,0.5121066570281982,0.0,0.0,,,"[0,1]",False
12,14,positive,passthrough,0.5006284713745117,0.5006284713745117,0.0,0.0,,,"[0,1]",False
12,21,negative,passthrough,0.6467447280883789,0.6467447280883789,0.0,0.0,,,"[0,1]",False
12,21,positive,passthrough,0.6245999336242676,0.6245999336242676,0.0,0.0,,,"[0,1]",False
12,27,negative,passthrough,0.3370278477668762,0.3370278477668762,0.0,0.0,,,"[0,1]",False
12,27,positive,passthrough,0.33773073554039,0.33773073554039,0.0,0.0,,,"[0,1]",False
13,0,negative,edit,0.2574786841869354,0.2645166218280792,0.007037937641143799,0.007037937641143799,1.0315789473684212,1.068421052631579,"[0,1]",True
13,0,positive,edit,0.2267647534608841,0.2323717474937439,0.005606994032859802,0.005606994032859802,1.0315789473684212,1.068421052631579,"[0,1]",True
13,7,negative,passthrough,0.46806812286376953,0.46806812286376953,0.0,0.0,,,"[0,1]",False
13,7,positive,passthrough,0.4733109176158905,0.4733109176158905,0.0,0.0,,,"[0,1]",False
13,14,negative,passthrough,0.5184469223022461,0.5184469223022461,0.0,0.0,,,"[0,1]",False
13,14,positive,passthrough,0.5120456218719482,0.5120456218719482,0.0,0.0,,,"[0,1]",False
13,21,negative,passthrough,0.6477544903755188,0.6477544903755188,0.0,0.0,,,"[0,1]",False
13,21,positive,passthrough,0.6296377182006836,0.6296377182006836,0.0,0.0,,,"[0,1]",False
13,27,negative,passthrough,0.35676002502441406,0.35676002502441406,0.0,0.0,,,"[0,1]",False
13,27,positive,passthrough,0.35596275329589844,0.35596275329589844,0.0,0.0,,,"[0,1]",False
14,0,negative,edit,0.24363961815834045,0.25230658054351807,0.008666962385177612,0.008666962385177612,1.0263157894736843,1.0736842105263158,"[0,1]",True
14,0,positive,edit,0.2123272716999054,0.21946778893470764,0.007140517234802246,0.007140517234802246,1.0263157894736843,1.0736842105263158,"[0,1]",True
14,7,negative,passthrough,0.4726446866989136,0.4726446866989136,0.0,0.0,,,"[0,1]",False
14,7,positive,passthrough,0.4761234521865845,0.4761234521865845,0.0,0.0,,,"[0,1]",False
14,14,negative,passthrough,0.5395183563232422,0.5395183563232422,0.0,0.0,,,"[0,1]",False
14,14,positive,passthrough,0.5293775200843811,0.5293775200843811,0.0,0.0,,,"[0,1]",False
14,21,negative,passthrough,0.6594289541244507,0.6594289541244507,0.0,0.0,,,"[0,1]",False
14,21,positive,passthrough,0.6422436833381653,0.6422436833381653,0.0,0.0,,,"[0,1]",False
14,27,negative,passthrough,0.353249728679657,0.353249728679657,0.0,0.0,,,"[0,1]",False
14,27,positive,passthrough,0.35210782289505005,0.35210782289505005,0.0,0.0,,,"[0,1]",False
15,0,negative,edit,0.23604272305965424,0.24657204747200012,0.010529324412345886,0.010529324412345886,1.0210526315789474,1.0789473684210527,"[0,1]",True
15,0,positive,edit,0.2021716833114624,0.21108391880989075,0.008912235498428345,0.008912235498428345,1.0210526315789474,1.0789473684210527,"[0,1]",True
15,7,negative,passthrough,0.4870743453502655,0.4870743453502655,0.0,0.0,,,"[0,1]",False
15,7,positive,passthrough,0.48583847284317017,0.48583847284317017,0.0,0.0,,,"[0,1]",False
15,14,negative,passthrough,0.5709865093231201,0.5709865093231201,0.0,0.0,,,"[0,1]",False
15,14,positive,passthrough,0.567409098148346,0.567409098148346,0.0,0.0,,,"[0,1]",False
15,21,negative,passthrough,0.6843479871749878,0.6843479871749878,0.0,0.0,,,"[0,1]",False
15,21,positive,passthrough,0.654624879360199,0.654624879360199,0.0,0.0,,,"[0,1]",False
15,27,negative,passthrough,0.3602069616317749,0.3602069616317749,0.0,0.0,,,"[0,1]",False
15,27,positive,passthrough,0.3605753183364868,0.3605753183364868,0.0,0.0,,,"[0,1]",False
16,0,negative,edit,0.21950176358222961,0.23177362978458405,0.012271866202354431,0.012271866202354431,1.0157894736842106,1.0842105263157895,"[0,1]",True
16,0,positive,edit,0.18797966837882996,0.1985807716846466,0.01060110330581665,0.01060110330581665,1.0157894736842106,1.0842105263157895,"[0,1]",True
16,7,negative,passthrough,0.4958146810531616,0.4958146810531616,0.0,0.0,,,"[0,1]",False
16,7,positive,passthrough,0.48973244428634644,0.48973244428634644,0.0,0.0,,,"[0,1]",False
16,14,negative,passthrough,0.6094441413879395,0.6094441413879395,0.0,0.0,,,"[0,1]",False
16,14,positive,passthrough,0.595205545425415,0.595205545425415,0.0,0.0,,,"[0,1]",False
16,21,negative,passthrough,0.69298255443573,0.69298255443573,0.0,0.0,,,"[0,1]",False
16,21,positive,passthrough,0.6721170544624329,0.6721170544624329,0.0,0.0,,,"[0,1]",False
16,27,negative,passthrough,0.35930731892585754,0.35930731892585754,0.0,0.0,,,"[0,1]",False
16,27,positive,passthrough,0.35917186737060547,0.35917186737060547,0.0,0.0,,,"[0,1]",False
17,0,negative,edit,0.18934258818626404,0.20325928926467896,0.013916701078414917,0.013916701078414917,1.0105263157894737,1.0894736842105264,"[0,1]",True
17,0,positive,edit,0.1668236255645752,0.17913994193077087,0.012316316366195679,0.012316316366195679,1.0105263157894737,1.0894736842105264,"[0,1]",True
17,7,negative,passthrough,0.4991750717163086,0.4991750717163086,0.0,0.0,,,"[0,1]",False
17,7,positive,passthrough,0.48387378454208374,0.48387378454208374,0.0,0.0,,,"[0,1]",False
17,14,negative,passthrough,0.6317718029022217,0.6317718029022217,0.0,0.0,,,"[0,1]",False
17,14,positive,passthrough,0.6272314190864563,0.6272314190864563,0.0,0.0,,,"[0,1]",False
17,21,negative,passthrough,0.694839358329773,0.694839358329773,0.0,0.0,,,"[0,1]",False
17,21,positive,passthrough,0.670478343963623,0.670478343963623,0.0,0.0,,,"[0,1]",False
17,27,negative,passthrough,0.3538384437561035,0.3538384437561035,0.0,0.0,,,"[0,1]",False
17,27,positive,passthrough,0.3519141972064972,0.3519141972064972,0.0,0.0,,,"[0,1]",False
18,0,negative,edit,0.14606399834156036,0.16168922185897827,0.015625223517417908,0.015625223517417908,1.0052631578947369,1.0947368421052632,"[0,1]",True
18,0,positive,edit,0.1376609355211258,0.1516485959291458,0.01398766040802002,0.01398766040802002,1.0052631578947369,1.0947368421052632,"[0,1]",True
18,7,negative,passthrough,0.48418426513671875,0.48418426513671875,0.0,0.0,,,"[0,1]",False
18,7,positive,passthrough,0.4778579771518707,0.4778579771518707,0.0,0.0,,,"[0,1]",False
18,14,negative,passthrough,0.6553747653961182,0.6553747653961182,0.0,0.0,,,"[0,1]",False
18,14,positive,passthrough,0.6573706269264221,0.6573706269264221,0.0,0.0,,,"[0,1]",False
18,21,negative,passthrough,0.6893988847732544,0.6893988847732544,0.0,0.0,,,"[0,1]",False
18,21,positive,passthrough,0.6625475287437439,0.6625475287437439,0.0,0.0,,,"[0,1]",False
18,27,negative,passthrough,0.35552978515625,0.35552978515625,0.0,0.0,,,"[0,1]",False
18,27,positive,passthrough,0.35368818044662476,0.35368818044662476,0.0,0.0,,,"[0,1]",False
19,0,negative,edit,0.08697162568569183,0.10078231245279312,0.013810686767101288,0.013810686767101288,1.0,1.1,"[0,1]",True
19,0,positive,edit,0.09696538001298904,0.11101144552230835,0.014046065509319305,0.014046065509319305,1.0,1.1,"[0,1]",True
19,7,negative,passthrough,0.472758412361145,0.472758412361145,0.0,0.0,,,"[0,1]",False
19,7,positive,passthrough,0.47467583417892456,0.47467583417892456,0.0,0.0,,,"[0,1]",False
19,14,negative,passthrough,0.6516997814178467,0.6516997814178467,0.0,0.0,,,"[0,1]",False
19,14,positive,passthrough,0.6583899855613708,0.6583899855613708,0.0,0.0,,,"[0,1]",False
19,21,negative,passthrough,0.6745181083679199,0.6745181083679199,0.0,0.0,,,"[0,1]",False
19,21,positive,passthrough,0.6484522819519043,0.6484522819519043,0.0,0.0,,,"[0,1]",False
19,27,negative,passthrough,0.3625172972679138,0.3625172972679138,0.0,0.0,,,"[0,1]",False
19,27,positive,passthrough,0.3600579500198364,0.3600579500198364,0.0,0.0,,,"[0,1]",False
