step_index,eligible_call_index,branch,mode,rho_before,rho_after,delta_rho,delta_rho_local,alpha_lf,alpha_hf,selected_indices,edit_applied
3,27,positive,edit,0.2138993740081787,0.19421736896038055,-0.019682005047798157,-0.019682005047798157,1.0842105263157895,1.0157894736842106,[1],True
3,27,negative,edit,0.20308928191661835,0.20308928191661835,0.0,0.0,1.0842105263157895,1.0157894736842106,[1],False
4,0,positive,edit,0.26238128542900085,0.2506018579006195,-0.011779427528381348,-0.011779427528381348,1.0789473684210527,1.0210526315789474,[1],True
4,0,negative,edit,0.2812155783176422,0.2812155783176422,0.0,0.0,1.0789473684210527,1.0210526315789474,[1],False
4,7,positive,edit,0.4822068512439728,0.4623156189918518,-0.01989123225212097,-0.01989123225212097,1.0789473684210527,1.0210526315789474,[1],True
4,7,negative,edit,0.5049422979354858,0.5049422979354858,0.0,0.0,1.0789473684210527,1.0210526315789474,[1],False
4,14,positive,edit,0.48360195755958557,0.459770143032074,-0.023831814527511597,-0.023831814527511597,1.0789473684210527,1.0210526315789474,[1],True
4,14,negative,edit,0.5217310786247253,0.5217310786247253,0.0,0.0,1.0789473684210527,1.0210526315789474,[1],False
4,21,positive,edit,0.6209605932235718,0.6023892164230347,-0.01857137680053711,-0.01857137680053711,1.0789473684210527,1.0210526315789474,[1],True
4,21,negative,edit,0.6652128100395203,0.6652128100395203,0.0,0.0,1.0789473684210527,1.0210526315789474,[1],False
4,27,positive,edit,0.23624680936336517,0.21883347630500793,-0.01741333305835724,-0.01741333305835724,1.0789473684210527,1.0210526315789474,[1],True
4,27,negative,edit,0.22809794545173645,0.22809794545173645,0.0,0.0,1.0789473684210527,1.0210526315789474,[1],False
5,0,positive,edit,0.25578179955482483,0.24566876888275146,-0.010113030672073364,-0.010113030672073364,1.0736842105263158,1.0263157894736843,[1],True
5,0,negative,edit,0.2749577760696411,0.2749577760696411,0.0,0.0,1.0736842105263158,1.0263157894736843,[1],False
5,7,positive,edit,0.4768180847167969,0.46181684732437134,-0.015001237392425537,-0.015001237392425537,1.0736842105263158,1.0263157894736843,[1],True
5,7,negative,edit,0.4901493191719055,0.4901493191719055,0.0,0.0,1.0736842105263158,1.0263157894736843,[1],False
5,14,positive,edit,0.4710036516189575,0.4544219672679901,-0.016581684350967407,-0.016581684350967407,1.0736842105263158,1.0263157894736843,[1],True
5,14,negative,edit,0.5021811723709106,0.5021811723709106,0.0,0.0,1.0736842105263158,1.0263157894736843,[1],False
5,21,positive,edit,0.6198394298553467,0.6061627864837646,-0.013676643371582031,-0.013676643371582031,1.0736842105263158,1.0263157894736843,[1],True
5,21,negative,edit,0.6670771837234497,0.6670771837234497,0.0,0.0,1.0736842105263158,1.0263157894736843,[1],False
5,27,positive,edit,0.257823646068573,0.24287374317646027,-0.014949902892112732,-0.014949902892112732,1.0736842105263158,1.0263157894736843,[1],True
5,27,negative,edit,0.2540286183357239,0.2540286183357239,0.0,0.0,1.0736842105263158,1.0263157894736843,[1],False
6,0,positive,edit,0.2544102668762207,0.24641774594783783,-0.007992520928382874,-0.007992520928382874,1.068421052631579,1.0315789473684212,[1],True
6,0,negative,edit,0.2729358673095703,0.2729358673095703,0.0,0.0,1.068421052631579,1.0315789473684212,[1],False
6,7,positive,edit,0.47849440574645996,0.46804773807525635,-0.010446667671203613,-0.010446667671203613,1.068421052631579,1.0315789473684212,[1],True
6,7,negative,edit,0.4822419583797455,0.4822419583797455,0.0,0.0,1.068421052631579,1.0315789473684212,[1],False
6,14,positive,edit,0.4652937650680542,0.45390066504478455,-0.011393100023269653,-0.011393100023269653,1.068421052631579,1.0315789473684212,[1],True
6,14,negative,edit,0.5014812350273132,0.5014812350273132,0.0,0.0,1.068421052631579,1.0315789473684212,[1],False
6,21,positive,edit,0.6204095482826233,0.6112629771232605,-0.009146571159362793,-0.009146571159362793,1.068421052631579,1.0315789473684212,[1],True
6,21,negative,edit,0.6643596887588501,0.6643596887588501,0.0,0.0,1.068421052631579,1.0315789473684212,[1],False
6,27,positive,edit,0.30173730850219727,0.2889987826347351,-0.012738525867462158,-0.012738525867462158,1.068421052631579,1.0315789473684212,[1],True
6,27,negative,edit,0.2948417663574219,0.2948417663574219,0.0,0.0,1.068421052631579,1.0315789473684212,[1],False
7,0,positive,edit,0.24826966226100922,0.2419430911540985,-0.006326571106910706,-0.006326571106910706,1.063157894736842,1.0368421052631578,[1],True
7,0,negative,edit,0.26954007148742676,0.26954007148742676,0.0,0.0,1.063157894736842,1.0368421052631578,[1],False
7,7,positive,edit,0.4811805486679077,0.47482627630233765,-0.006354272365570068,-0.006354272365570068,1.063157894736842,1.0368421052631578,[1],True
7,7,negative,edit,0.47741368412971497,0.47741368412971497,0.0,0.0,1.063157894736842,1.0368421052631578,[1],False
7,14,positive,edit,0.44615909457206726,0.438303142786026,-0.00785595178604126,-0.00785595178604126,1.063157894736842,1.0368421052631578,[1],True
7,14,negative,edit,0.47884082794189453,0.47884082794189453,0.0,0.0,1.063157894736842,1.0368421052631578,[1],False
7,21,positive,edit,0.6336891651153564,0.6289903521537781,-0.004698812961578369,-0.004698812961578369,1.063157894736842,1.0368421052631578,[1],True
7,21,negative,edit,0.6810188293457031,0.6810188293457031,0.0,0.0,1.063157894736842,1.0368421052631578,[1],False
7,27,positive,edit,0.3002024292945862,0.29147693514823914,-0.008725494146347046,-0.008725494146347046,1.063157894736842,1.0368421052631578,[1],True
7,27,negative,edit,0.30877208709716797,0.30877208709716797,0.0,0.0,1.063157894736842,1.0368421052631578,[1],False
8,0,positive,edit,0.24735701084136963,0.2430461347103119,-0.004310876131057739,-0.004310876131057739,1.0578947368421052,1.0421052631578946,[1],True
8,0,negative,edit,0.26942262053489685,0.26942262053489685,0.0,0.0,1.0578947368421052,1.0421052631578946,[1],False
8,7,positive,edit,0.4814661741256714,0.4794812500476837,-0.001984924077987671,-0.001984924077987671,1.0578947368421052,1.0421052631578946,[1],True
8,7,negative,edit,0.46734994649887085,0.46734994649887085,0.0,0.0,1.0578947368421052,1.0421052631578946,[1],False
8,14,positive,edit,0.4596554636955261,0.456124484539032,-0.0035309791564941406,-0.0035309791564941406,1.0578947368421052,1.0421052631578946,[1],True
8,14,negative,edit,0.4798213839530945,0.4798213839530945,0.0,0.0,1.0578947368421052,1.0421052631578946,[1],False
8,21,positive,edit,0.6496853828430176,0.6494085788726807,-0.00027680397033691406,-0.00027680397033691406,1.0578947368421052,1.0421052631578946,[1],True
8,21,negative,edit,0.6966502666473389,0.6966502666473389,0.0,0.0,1.0578947368421052,1.0421052631578946,[1],False
8,27,positive,edit,0.31744182109832764,0.312574565410614,-0.004867255687713623,-0.004867255687713623,1.0578947368421052,1.0421052631578946,[1],True
8,27,negative,edit,0.3271952271461487,0.3271952271461487,0.0,0.0,1.0578947368421052,1.0421052631578946,[1],False
9,0,positive,edit,0.24270065128803253,0.24030286073684692,-0.002397790551185608,-0.002397790551185608,1.0526315789473684,1.0473684210526315,[1],True
9,0,negative,edit,0.2650674283504486,0.2650674283504486,0.0,0.0,1.0526315789473684,1.0473684210526315,[1],False
9,7,positive,edit,0.4811447560787201,0.48347800970077515,0.0023332536220550537,0.0023332536220550537,1.0526315789473684,1.0473684210526315,[1],True
9,7,negative,edit,0.46444541215896606,0.46444541215896606,0.0,0.0,1.0526315789473684,1.0473684210526315,[1],False
9,14,positive,edit,0.4415854811668396,0.44281238317489624,0.0012269020080566406,0.0012269020080566406,1.0526315789473684,1.0473684210526315,[1],True
9,14,negative,edit,0.48053786158561707,0.48053786158561707,0.0,0.0,1.0526315789473684,1.0473684210526315,[1],False
9,21,positive,edit,0.6520196199417114,0.6559833288192749,0.0039637088775634766,0.0039637088775634766,1.0526315789473684,1.0473684210526315,[1],True
9,21,negative,edit,0.6914482116699219,0.6914482116699219,0.0,0.0,1.0526315789473684,1.0473684210526315,[1],False
9,27,positive,edit,0.3479493260383606,0.3469583988189697,-0.0009909272193908691,-0.0009909272193908691,1.0526315789473684,1.0473684210526315,[1],True
9,27,negative,edit,0.35281670093536377,0.35281670093536377,0.0,0.0,1.0526315789473684,1.0473684210526315,[1],False
10,0,positive,edit,0.24416744709014893,0.24378326535224915,-0.0003841817378997803,-0.0003841817378997803,1.0473684210526315,1.0526315789473684,[1],True
10,0,negative,edit,0.2690855860710144,0.2690855860710144,0.0,0.0,1.0473684210526315,1.0526315789473684,[1],False
10,7,positive,edit,0.48065420985221863,0.48684215545654297,0.006187945604324341,0.006187945604324341,1.0473684210526315,1.0526315789473684,[1],True
10,7,negative,edit,0.45591962337493896,0.45591962337493896,0.0,0.0,1.0473684210526315,1.0526315789473684,[1],False
10,14,positive,edit,0.4749123454093933,0.4819001257419586,0.006987780332565308,0.006987780332565308,1.0473684210526315,1.0526315789473684,[1],True
10,14,negative,edit,0.49994659423828125,0.49994659423828125,0.0,0.0,1.0473684210526315,1.0526315789473684,[1],False
10,21,positive,edit,0.6651814579963684,0.6727615594863892,0.007580101490020752,0.007580101490020752,1.0473684210526315,1.0526315789473684,[1],True
10,21,negative,edit,0.6926397681236267,0.6926397681236267,0.0,0.0,1.0473684210526315,1.0526315789473684,[1],False
10,27,positive,edit,0.3597482442855835,0.36314982175827026,0.0034015774726867676,0.0034015774726867676,1.0473684210526315,1.0526315789473684,[1],True
10,27,negative,edit,0.35698577761650085,0.35698577761650085,0.0,0.0,1.0473684210526315,1.0526315789473684,[1],False
11,0,positive,edit,0.24001941084861755,0.2416057586669922,0.0015863478183746338,0.0015863478183746338,1.0421052631578946,1.0578947368421052,[1],True
11,0,negative,edit,0.2666894495487213,0.2666894495487213,0.0,0.0,1.0421052631578946,1.0578947368421052,[1],False
11,7,positive,edit,0.4785442054271698,0.48874521255493164,0.01020100712776184,0.01020100712776184,1.0421052631578946,1.0578947368421052,[1],True
11,7,negative,edit,0.4633522033691406,0.4633522033691406,0.0,0.0,1.0421052631578946,1.0578947368421052,[1],False
11,14,positive,edit,0.48563629388809204,0.49683016538619995,0.01119387149810791,0.01119387149810791,1.0421052631578946,1.0578947368421052,[1],True
11,14,negative,edit,0.5043269395828247,0.5043269395828247,0.0,0.0,1.0421052631578946,1.0578947368421052,[1],False
11,21,positive,edit,0.6531800031661987,0.663995623588562,0.010815620422363281,0.010815620422363281,1.0421052631578946,1.0578947368421052,[1],True
11,21,negative,edit,0.6768325567245483,0.6768325567245483,0.0,0.0,1.0421052631578946,1.0578947368421052,[1],False
11,27,positive,edit,0.37281808257102966,0.3809577524662018,0.00813966989517212,0.00813966989517212,1.0421052631578946,1.0578947368421052,[1],True
11,27,negative,edit,0.3770122230052948,0.3770122230052948,0.0,0.0,1.0421052631578946,1.0578947368421052,[1],False
12,0,positive,edit,0.23329749703407288,0.23686575889587402,0.0035682618618011475,0.0035682618618011475,1.0368421052631578,1.063157894736842,[1],True
12,0,negative,edit,0.2622170150279999,0.2622170150279999,0.0,0.0,1.0368421052631578,1.063157894736842,[1],False
12,7,positive,edit,0.46893030405044556,0.48323968052864075,0.01430937647819519,0.01430937647819519,1.0368421052631578,1.063157894736842,[1],True
12,7,negative,edit,0.4578038454055786,0.4578038454055786,0.0,0.0,1.0368421052631578,1.063157894736842,[1],False
12,14,positive,edit,0.4999980330467224,0.5154385566711426,0.015440523624420166,0.015440523624420166,1.0368421052631578,1.063157894736842,[1],True
12,14,negative,edit,0.5150299072265625,0.5150299072265625,0.0,0.0,1.0368421052631578,1.063157894736842,[1],False
12,21,positive,edit,0.6626630425453186,0.6775248050689697,0.014861762523651123,0.014861762523651123,1.0368421052631578,1.063157894736842,[1],True
12,21,negative,edit,0.6851568222045898,0.6851568222045898,0.0,0.0,1.0368421052631578,1.063157894736842,[1],False
12,27,positive,edit,0.3676328659057617,0.3802781105041504,0.012645244598388672,0.012645244598388672,1.0368421052631578,1.063157894736842,[1],True
12,27,negative,edit,0.3707045316696167,0.3707045316696167,0.0,0.0,1.0368421052631578,1.063157894736842,[1],False
13,0,positive,edit,0.22731196880340576,0.23302370309829712,0.005711734294891357,0.005711734294891357,1.0315789473684212,1.068421052631579,[1],True
13,0,negative,edit,0.258266806602478,0.258266806602478,0.0,0.0,1.0315789473684212,1.068421052631579,[1],False
13,7,positive,edit,0.47668975591659546,0.4951424300670624,0.01845267415046692,0.01845267415046692,1.0315789473684212,1.068421052631579,[1],True
13,7,negative,edit,0.4713408350944519,0.4713408350944519,0.0,0.0,1.0315789473684212,1.068421052631579,[1],False
13,14,positive,edit,0.5178315043449402,0.539852499961853,0.022020995616912842,0.022020995616912842,1.0315789473684212,1.068421052631579,[1],True
13,14,negative,edit,0.5415132641792297,0.5415132641792297,0.0,0.0,1.0315789473684212,1.068421052631579,[1],False
13,21,positive,edit,0.6708477139472961,0.6887996196746826,0.017951905727386475,0.017951905727386475,1.0315789473684212,1.068421052631579,[1],True
13,21,negative,edit,0.6959462761878967,0.6959462761878967,0.0,0.0,1.0315789473684212,1.068421052631579,[1],False
13,27,positive,edit,0.3595842719078064,0.37650373578071594,0.016919463872909546,0.016919463872909546,1.0315789473684212,1.068421052631579,[1],True
13,27,negative,edit,0.36454877257347107,0.36454877257347107,0.0,0.0,1.0315789473684212,1.068421052631579,[1],False
14,0,positive,edit,0.21424469351768494,0.22154399752616882,0.007299304008483887,0.007299304008483887,1.0263157894736843,1.0736842105263158,[1],True
14,0,negative,edit,0.2449958622455597,0.2449958622455597,0.0,0.0,1.0263157894736843,1.0736842105263158,[1],False
14,7,positive,edit,0.4808375835418701,0.5048555731773376,0.02401798963546753,0.02401798963546753,1.0263157894736843,1.0736842105263158,[1],True
14,7,negative,edit,0.47661280632019043,0.47661280632019043,0.0,0.0,1.0263157894736843,1.0736842105263158,[1],False
14,14,positive,edit,0.5398940443992615,0.5654325485229492,0.025538504123687744,0.025538504123687744,1.0263157894736843,1.0736842105263158,[1],True
14,14,negative,edit,0.5684957504272461,0.5684957504272461,0.0,0.0,1.0263157894736843,1.0736842105263158,[1],False
14,21,positive,edit,0.6700106263160706,0.6904215812683105,0.02041095495223999,0.02041095495223999,1.0263157894736843,1.0736842105263158,[1],True
14,21,negative,edit,0.68984454870224,0.68984454870224,0.0,0.0,1.0263157894736843,1.0736842105263158,[1],False
14,27,positive,edit,0.3604886829853058,0.38186097145080566,0.021372288465499878,0.021372288465499878,1.0263157894736843,1.0736842105263158,[1],True
14,27,negative,edit,0.3610866367816925,0.3610866367816925,0.0,0.0,1.0263157894736843,1.0736842105263158,[1],False
15,0,positive,edit,0.20427432656288147,0.2132950723171234,0.009020745754241943,0.009020745754241943,1.0210526315789474,1.0789473684210527,[1],True
15,0,negative,edit,0.23664914071559906,0.23664914071559906,0.0,0.0,1.0210526315789474,1.0789473684210527,[1],False
15,7,positive,edit,0.48140811920166016,0.5106566548347473,0.029248535633087158,0.029248535633087158,1.0210526315789474,1.0789473684210527,[1],True
15,7,negative,edit,0.4872438311576843,0.4872438311576843,0.0,0.0,1.0210526315789474,1.0789473684210527,[1],False
15,14,positive,edit,0.569172739982605,0.6010243892669678,0.03185164928436279,0.03185164928436279,1.0210526315789474,1.0789473684210527,[1],True
15,14,negative,edit,0.5939664840698242,0.5939664840698242,0.0,0.0,1.0210526315789474,1.0789473684210527,[1],False
15,21,positive,edit,0.684113621711731,0.7079514861106873,0.0238378643989563,0.0238378643989563,1.0210526315789474,1.0789473684210527,[1],True
15,21,negative,edit,0.7044689059257507,0.7044689059257507,0.0,0.0,1.0210526315789474,1.0789473684210527,[1],False
15,27,positive,edit,0.3650406002998352,0.3909626603126526,0.025922060012817383,0.025922060012817383,1.0210526315789474,1.0789473684210527,[1],True
15,27,negative,edit,0.3682262897491455,0.3682262897491455,0.0,0.0,1.0210526315789474,1.0789473684210527,[1],False
16,0,positive,edit,0.19092074036598206,0.20163801312446594,0.010717272758483887,0.010717272758483887,1.0157894736842106,1.0842105263157895,[1],True
16,0,negative,edit,0.2202577441930771,0.2202577441930771,0.0,0.0,1.0157894736842106,1.0842105263157895,[1],False
16,7,positive,edit,0.4880043864250183,0.5229033827781677,0.034898996353149414,0.034898996353149414,1.0157894736842106,1.0842105263157895,[1],True
16,7,negative,edit,0.49652236700057983,0.49652236700057983,0.0,0.0,1.0157894736842106,1.0842105263157895,[1],False
16,14,positive,edit,0.610866367816925,0.6442584991455078,0.033392131328582764,0.033392131328582764,1.0157894736842106,1.0842105263157895,[1],True
16,14,negative,edit,0.6125281453132629,0.6125281453132629,0.0,0.0,1.0157894736842106,1.0842105263157895,[1],False
16,21,positive,edit,0.6944639086723328,0.7206132411956787,0.026149332523345947,0.026149332523345947,1.0157894736842106,1.0842105263157895,[1],True
16,21,negative,edit,0.7152512669563293,0.7152512669563293,0.0,0.0,1.0157894736842106,1.0842105263157895,[1],False
16,27,positive,edit,0.36499619483947754,0.3952152132987976,0.03021901845932007,0.03021901845932007,1.0157894736842106,1.0842105263157895,[1],True
16,27,negative,edit,0.36999475955963135,0.36999475955963135,0.0,0.0,1.0157894736842106,1.0842105263157895,[1],False
17,0,positive,edit,0.17010316252708435,0.18267378211021423,0.012570619583129883,0.012570619583129883,1.0105263157894737,1.0894736842105264,[1],True
17,0,negative,edit,0.18939436972141266,0.18939436972141266,0.0,0.0,1.0105263157894737,1.0894736842105264,[1],False
17,7,positive,edit,0.48909610509872437,0.5290651321411133,0.039969027042388916,0.039969027042388916,1.0105263157894737,1.0894736842105264,[1],True
17,7,negative,edit,0.49988582730293274,0.49988582730293274,0.0,0.0,1.0105263157894737,1.0894736842105264,[1],False
17,14,positive,edit,0.6530555486679077,0.6816757917404175,0.028620243072509766,0.028620243072509766,1.0105263157894737,1.0894736842105264,[1],True
17,14,negative,edit,0.6609081029891968,0.6609081029891968,0.0,0.0,1.0105263157894737,1.0894736842105264,[1],False
17,21,positive,edit,0.699669599533081,0.7293132543563843,0.029643654823303223,0.029643654823303223,1.0105263157894737,1.0894736842105264,[1],True
17,21,negative,edit,0.7243999242782593,0.7243999242782593,0.0,0.0,1.0105263157894737,1.0894736842105264,[1],False
17,27,positive,edit,0.36240673065185547,0.39691680669784546,0.03451007604598999,0.03451007604598999,1.0105263157894737,1.0894736842105264,[1],True
17,27,negative,edit,0.3691176772117615,0.3691176772117615,0.0,0.0,1.0105263157894737,1.0894736842105264,[1],False
18,0,positive,edit,0.14294809103012085,0.15736493468284607,0.01441684365272522,0.01441684365272522,1.0052631578947369,1.0947368421052632,[1],True
18,0,negative,edit,0.1477712094783783,0.1477712094783783,0.0,0.0,1.0052631578947369,1.0947368421052632,[1],False
18,7,positive,edit,0.4938993752002716,0.5387896299362183,0.044890254735946655,0.044890254735946655,1.0052631578947369,1.0947368421052632,[1],True
18,7,negative,edit,0.49500566720962524,0.49500566720962524,0.0,0.0,1.0052631578947369,1.0947368421052632,[1],False
18,14,positive,edit,0.6498148441314697,0.6843819618225098,0.03456711769104004,0.03456711769104004,1.0052631578947369,1.0947368421052632,[1],True
18,14,negative,edit,0.6441841125488281,0.6441841125488281,0.0,0.0,1.0052631578947369,1.0947368421052632,[1],False
18,21,positive,edit,0.6958909630775452,0.7275187969207764,0.0316278338432312,0.0316278338432312,1.0052631578947369,1.0947368421052632,[1],True
18,21,negative,edit,0.7228912115097046,0.7228912115097046,0.0,0.0,1.0052631578947369,1.0947368421052632,[1],False
18,27,positive,edit,0.36575764417648315,0.4049050807952881,0.03914743661880493,0.03914743661880493,1.0052631578947369,1.0947368421052632,[1],True
18,27,negative,edit,0.3731803894042969,0.3731803894042969,0.0,0.0,1.0052631578947369,1.0947368421052632,[1],False
19,0,positive,edit,0.10398919880390167,0.11866124719381332,0.014672048389911652,0.014672048389911652,1.0,1.1,[1],True
19,0,negative,edit,0.09325722604990005,0.09325722604990005,0.0,0.0,1.0,1.1,[1],False
19,7,positive,edit,0.48584485054016113,0.5344043970108032,0.04855954647064209,0.04855954647064209,1.0,1.1,[1],True
19,7,negative,edit,0.48512428998947144,0.48512428998947144,0.0,0.0,1.0,1.1,[1],False
19,14,positive,edit,0.652687132358551,0.6899392604827881,0.03725212812423706,0.03725212812423706,1.0,1.1,[1],True
19,14,negative,edit,0.6557266712188721,0.6557266712188721,0.0,0.0,1.0,1.1,[1],False
19,21,positive,edit,0.6976407766342163,0.7307643890380859,0.03312361240386963,0.03312361240386963,1.0,1.1,[1],True
19,21,negative,edit,0.7161423563957214,0.7161423563957214,0.0,0.0,1.0,1.1,[1],False
19,27,positive,edit,0.36677640676498413,0.41016602516174316,0.04338961839675903,0.04338961839675903,1.0,1.1,[1],True
19,27,negative,edit,0.3762165307998657,0.3762165307998657,0.0,0.0,1.0,1.1,[1],False
