step_index,eligible_call_index,branch,mode,rho_before,rho_after,delta_rho,delta_rho_local,alpha_lf,alpha_hf,selected_indices,edit_applied
4,7,negative,edit,0.5009410977363586,0.4745320677757263,-0.026409029960632324,-0.026409029960632324,1.0789473684210527,1.0210526315789474,"[0,1]",True
4,7,positive,edit,0.480805367231369,0.46105748414993286,-0.019747883081436157,-0.019747883081436157,1.0789473684210527,1.0210526315789474,"[0,1]",True
4,14,negative,passthrough,0.519338846206665,0.519338846206665,0.0,0.0,,,"[0,1]",False
4,14,positive,passthrough,0.4859797954559326,0.4859797954559326,0.0,0.0,,,"[0,1]",False
4,21,negative,passthrough,0.6697720289230347,0.6697720289230347,0.0,0.0,,,"[0,1]",False
4,21,positive,passthrough,0.6189886331558228,0.6189886331558228,0.0,0.0,,,"[0,1]",False
4,27,negative,passthrough,0.2333436906337738,0.2333436906337738,0.0,0.0,,,"[0,1]",False
4,27,positive,passthrough,0.24303506314754486,0.24303506314754486,0.0,0.0,,,"[0,1]",False
5,0,negative,passthrough,0.27501121163368225,0.27501121163368225,0.0,0.0,,,"[0,1]",False
5,0,positive,passthrough,0.25570252537727356,0.25570252537727356,0.0,0.0,,,"[0,1]",False
5,7,negative,edit,0.47966906428337097,0.4606148898601532,-0.019054174423217773,-0.019054174423217773,1.0736842105263158,1.0263157894736843,"[0,1]",True
5,7,positive,edit,0.47455811500549316,0.45986199378967285,-0.014696121215820312,-0.014696121215820312,1.0736842105263158,1.0263157894736843,"[0,1]",True
5,14,negative,passthrough,0.4950312376022339,0.4950312376022339,0.0,0.0,,,"[0,1]",False
5,14,positive,passthrough,0.46550965309143066,0.46550965309143066,0.0,0.0,,,"[0,1]",False
5,21,negative,passthrough,0.6627274751663208,0.6627274751663208,0.0,0.0,,,"[0,1]",False
5,21,positive,passthrough,0.6212294101715088,0.6212294101715088,0.0,0.0,,,"[0,1]",False
5,27,negative,passthrough,0.25276321172714233,0.25276321172714233,0.0,0.0,,,"[0,1]",False
5,27,positive,passthrough,0.2623455226421356,0.2623455226421356,0.0,0.0,,,"[0,1]",False
6,0,negative,passthrough,0.27293068170547485,0.27293068170547485,0.0,0.0,,,"[0,1]",False
6,0,positive,passthrough,0.25421130657196045,0.25421130657196045,0.0,0.0,,,"[0,1]",False
6,7,negative,edit,0.47628718614578247,0.4641396403312683,-0.01214754581451416,-0.01214754581451416,1.068421052631579,1.0315789473684212,"[0,1]",True
6,7,positive,edit,0.47741222381591797,0.4672932028770447,-0.010119020938873291,-0.010119020938873291,1.068421052631579,1.0315789473684212,"[0,1]",True
6,14,negative,passthrough,0.5028618574142456,0.5028618574142456,0.0,0.0,,,"[0,1]",False
6,14,positive,passthrough,0.46564656496047974,0.46564656496047974,0.0,0.0,,,"[0,1]",False
6,21,negative,passthrough,0.6747881174087524,0.6747881174087524,0.0,0.0,,,"[0,1]",False
6,21,positive,passthrough,0.6245262622833252,0.6245262622833252,0.0,0.0,,,"[0,1]",False
6,27,negative,passthrough,0.31577932834625244,0.31577932834625244,0.0,0.0,,,"[0,1]",False
6,27,positive,passthrough,0.30769336223602295,0.30769336223602295,0.0,0.0,,,"[0,1]",False
7,0,negative,passthrough,0.2698320746421814,0.2698320746421814,0.0,0.0,,,"[0,1]",False
7,0,positive,passthrough,0.2482595443725586,0.2482595443725586,0.0,0.0,,,"[0,1]",False
7,7,negative,edit,0.47154656052589417,0.46532291173934937,-0.0062236487865448,-0.0062236487865448,1.063157894736842,1.0368421052631578,"[0,1]",True
7,7,positive,edit,0.48014336824417114,0.47399038076400757,-0.006152987480163574,-0.006152987480163574,1.063157894736842,1.0368421052631578,"[0,1]",True
7,14,negative,passthrough,0.48635628819465637,0.48635628819465637,0.0,0.0,,,"[0,1]",False
7,14,positive,passthrough,0.449604868888855,0.449604868888855,0.0,0.0,,,"[0,1]",False
7,21,negative,passthrough,0.6795737147331238,0.6795737147331238,0.0,0.0,,,"[0,1]",False
7,21,positive,passthrough,0.6376192569732666,0.6376192569732666,0.0,0.0,,,"[0,1]",False
7,27,negative,passthrough,0.30338266491889954,0.30338266491889954,0.0,0.0,,,"[0,1]",False
7,27,positive,passthrough,0.297062486410141,0.297062486410141,0.0,0.0,,,"[0,1]",False
8,0,negative,passthrough,0.26976850628852844,0.26976850628852844,0.0,0.0,,,"[0,1]",False
8,0,positive,passthrough,0.2472759485244751,0.2472759485244751,0.0,0.0,,,"[0,1]",False
8,7,negative,edit,0.4647179841995239,0.46354642510414124,-0.0011715590953826904,-0.0011715590953826904,1.0578947368421052,1.0421052631578946,"[0,1]",True
8,7,positive,edit,0.481026828289032,0.479107528924942,-0.0019192993640899658,-0.0019192993640899658,1.0578947368421052,1.0421052631578946,"[0,1]",True
8,14,negative,passthrough,0.4789871573448181,0.4789871573448181,0.0,0.0,,,"[0,1]",False
8,14,positive,passthrough,0.4505796432495117,0.4505796432495117,0.0,0.0,,,"[0,1]",False
8,21,negative,passthrough,0.681451678276062,0.681451678276062,0.0,0.0,,,"[0,1]",False
8,21,positive,passthrough,0.638105034828186,0.638105034828186,0.0,0.0,,,"[0,1]",False
8,27,negative,passthrough,0.33021122217178345,0.33021122217178345,0.0,0.0,,,"[0,1]",False
8,27,positive,passthrough,0.31583917140960693,0.31583917140960693,0.0,0.0,,,"[0,1]",False
9,0,negative,passthrough,0.2655636966228485,0.2655636966228485,0.0,0.0,,,"[0,1]",False
9,0,positive,passthrough,0.242653489112854,0.242653489112854,0.0,0.0,,,"[0,1]",False
9,7,negative,edit,0.46520912647247314,0.46876952052116394,0.003560394048690796,0.003560394048690796,1.0526315789473684,1.0473684210526315,"[0,1]",True
9,7,positive,edit,0.4828450083732605,0.485157310962677,0.002312302589416504,0.002312302589416504,1.0526315789473684,1.0473684210526315,"[0,1]",True
9,14,negative,passthrough,0.4728633761405945,0.4728633761405945,0.0,0.0,,,"[0,1]",False
9,14,positive,passthrough,0.4456130266189575,0.4456130266189575,0.0,0.0,,,"[0,1]",False
9,21,negative,passthrough,0.6822654008865356,0.6822654008865356,0.0,0.0,,,"[0,1]",False
9,21,positive,passthrough,0.642017662525177,0.642017662525177,0.0,0.0,,,"[0,1]",False
9,27,negative,passthrough,0.34698599576950073,0.34698599576950073,0.0,0.0,,,"[0,1]",False
9,27,positive,passthrough,0.33931243419647217,0.33931243419647217,0.0,0.0,,,"[0,1]",False
10,0,negative,passthrough,0.2691877484321594,0.2691877484321594,0.0,0.0,,,"[0,1]",False
10,0,positive,passthrough,0.24373863637447357,0.24373863637447357,0.0,0.0,,,"[0,1]",False
10,7,negative,edit,0.459880530834198,0.46769896149635315,0.007818430662155151,0.007818430662155151,1.0473684210526315,1.0526315789473684,"[0,1]",True
10,7,positive,edit,0.48303478956222534,0.48931166529655457,0.006276875734329224,0.006276875734329224,1.0473684210526315,1.0526315789473684,"[0,1]",True
10,14,negative,passthrough,0.4929691255092621,0.4929691255092621,0.0,0.0,,,"[0,1]",False
10,14,positive,passthrough,0.47191736102104187,0.47191736102104187,0.0,0.0,,,"[0,1]",False
10,21,negative,passthrough,0.6856470108032227,0.6856470108032227,0.0,0.0,,,"[0,1]",False
10,21,positive,passthrough,0.6510871648788452,0.6510871648788452,0.0,0.0,,,"[0,1]",False
10,27,negative,passthrough,0.3502819538116455,0.3502819538116455,0.0,0.0,,,"[0,1]",False
10,27,positive,passthrough,0.3522263169288635,0.3522263169288635,0.0,0.0,,,"[0,1]",False
11,0,negative,passthrough,0.26702871918678284,0.26702871918678284,0.0,0.0,,,"[0,1]",False
11,0,positive,passthrough,0.2398197203874588,0.2398197203874588,0.0,0.0,,,"[0,1]",False
11,7,negative,edit,0.46233683824539185,0.47516930103302,0.012832462787628174,0.012832462787628174,1.0421052631578946,1.0578947368421052,"[0,1]",True
11,7,positive,edit,0.4771573543548584,0.48738038539886475,0.010223031044006348,0.010223031044006348,1.0421052631578946,1.0578947368421052,"[0,1]",True
11,14,negative,passthrough,0.5050532817840576,0.5050532817840576,0.0,0.0,,,"[0,1]",False
11,14,positive,passthrough,0.5033918619155884,0.5033918619155884,0.0,0.0,,,"[0,1]",False
11,21,negative,passthrough,0.6715185642242432,0.6715185642242432,0.0,0.0,,,"[0,1]",False
11,21,positive,passthrough,0.6327484846115112,0.6327484846115112,0.0,0.0,,,"[0,1]",False
11,27,negative,passthrough,0.3586544394493103,0.3586544394493103,0.0,0.0,,,"[0,1]",False
11,27,positive,passthrough,0.35715192556381226,0.35715192556381226,0.0,0.0,,,"[0,1]",False
12,0,negative,passthrough,0.26281896233558655,0.26281896233558655,0.0,0.0,,,"[0,1]",False
12,0,positive,passthrough,0.23336702585220337,0.23336702585220337,0.0,0.0,,,"[0,1]",False
12,7,negative,edit,0.4572223722934723,0.4741763472557068,0.016953974962234497,0.016953974962234497,1.0368421052631578,1.063157894736842,"[0,1]",True
12,7,positive,edit,0.47094589471817017,0.485520601272583,0.014574706554412842,0.014574706554412842,1.0368421052631578,1.063157894736842,"[0,1]",True
12,14,negative,passthrough,0.5194264054298401,0.5194264054298401,0.0,0.0,,,"[0,1]",False
12,14,positive,passthrough,0.5013623237609863,0.5013623237609863,0.0,0.0,,,"[0,1]",False
12,21,negative,passthrough,0.6681586503982544,0.6681586503982544,0.0,0.0,,,"[0,1]",False
12,21,positive,passthrough,0.6402738094329834,0.6402738094329834,0.0,0.0,,,"[0,1]",False
12,27,negative,passthrough,0.35679835081100464,0.35679835081100464,0.0,0.0,,,"[0,1]",False
12,27,positive,passthrough,0.35623085498809814,0.35623085498809814,0.0,0.0,,,"[0,1]",False
13,0,negative,passthrough,0.2578193247318268,0.2578193247318268,0.0,0.0,,,"[0,1]",False
13,0,positive,passthrough,0.22638404369354248,0.22638404369354248,0.0,0.0,,,"[0,1]",False
13,7,negative,edit,0.471013605594635,0.49211573600769043,0.02110213041305542,0.02110213041305542,1.0315789473684212,1.068421052631579,"[0,1]",True
13,7,positive,edit,0.4766339659690857,0.4952815771102905,0.018647611141204834,0.018647611141204834,1.0315789473684212,1.068421052631579,"[0,1]",True
13,14,negative,passthrough,0.5317630171775818,0.5317630171775818,0.0,0.0,,,"[0,1]",False
13,14,positive,passthrough,0.5209334492683411,0.5209334492683411,0.0,0.0,,,"[0,1]",False
13,21,negative,passthrough,0.6626614332199097,0.6626614332199097,0.0,0.0,,,"[0,1]",False
13,21,positive,passthrough,0.6392704248428345,0.6392704248428345,0.0,0.0,,,"[0,1]",False
13,27,negative,passthrough,0.3619385361671448,0.3619385361671448,0.0,0.0,,,"[0,1]",False
13,27,positive,passthrough,0.35911279916763306,0.35911279916763306,0.0,0.0,,,"[0,1]",False
14,0,negative,passthrough,0.24466794729232788,0.24466794729232788,0.0,0.0,,,"[0,1]",False
14,0,positive,passthrough,0.21308855712413788,0.21308855712413788,0.0,0.0,,,"[0,1]",False
14,7,negative,edit,0.47618573904037476,0.5010792016983032,0.024893462657928467,0.024893462657928467,1.0263157894736843,1.0736842105263158,"[0,1]",True
14,7,positive,edit,0.4811689555644989,0.5046764612197876,0.023507505655288696,0.023507505655288696,1.0263157894736843,1.0736842105263158,"[0,1]",True
14,14,negative,passthrough,0.5715353488922119,0.5715353488922119,0.0,0.0,,,"[0,1]",False
14,14,positive,passthrough,0.5556413531303406,0.5556413531303406,0.0,0.0,,,"[0,1]",False
14,21,negative,passthrough,0.6853346824645996,0.6853346824645996,0.0,0.0,,,"[0,1]",False
14,21,positive,passthrough,0.6610978841781616,0.6610978841781616,0.0,0.0,,,"[0,1]",False
14,27,negative,passthrough,0.36895132064819336,0.36895132064819336,0.0,0.0,,,"[0,1]",False
14,27,positive,passthrough,0.3675527572631836,0.3675527572631836,0.0,0.0,,,"[0,1]",False
15,0,negative,passthrough,0.23575904965400696,0.23575904965400696,0.0,0.0,,,"[0,1]",False
15,0,positive,passthrough,0.2018337994813919,0.2018337994813919,0.0,0.0,,,"[0,1]",False
15,7,negative,edit,0.4910009205341339,0.5199357271194458,0.02893480658531189,0.02893480658531189,1.0210526315789474,1.0789473684210527,"[0,1]",True
15,7,positive,edit,0.48593029379844666,0.514637291431427,0.028706997632980347,0.028706997632980347,1.0210526315789474,1.0789473684210527,"[0,1]",True
15,14,negative,passthrough,0.573573112487793,0.573573112487793,0.0,0.0,,,"[0,1]",False
15,14,positive,passthrough,0.5667910575866699,0.5667910575866699,0.0,0.0,,,"[0,1]",False
15,21,negative,passthrough,0.6902931928634644,0.6902931928634644,0.0,0.0,,,"[0,1]",False
15,21,positive,passthrough,0.6701104640960693,0.6701104640960693,0.0,0.0,,,"[0,1]",False
15,27,negative,passthrough,0.37050116062164307,0.37050116062164307,0.0,0.0,,,"[0,1]",False
15,27,positive,passthrough,0.37041738629341125,0.37041738629341125,0.0,0.0,,,"[0,1]",False
16,0,negative,passthrough,0.22003820538520813,0.22003820538520813,0.0,0.0,,,"[0,1]",False
16,0,positive,passthrough,0.18844851851463318,0.18844851851463318,0.0,0.0,,,"[0,1]",False
16,7,negative,edit,0.4978012442588806,0.5316914916038513,0.0338902473449707,0.0338902473449707,1.0157894736842106,1.0842105263157895,"[0,1]",True
16,7,positive,edit,0.48891162872314453,0.5235119462013245,0.03460031747817993,0.03460031747817993,1.0157894736842106,1.0842105263157895,"[0,1]",True
16,14,negative,passthrough,0.6266281604766846,0.6266281604766846,0.0,0.0,,,"[0,1]",False
16,14,positive,passthrough,0.5973286032676697,0.5973286032676697,0.0,0.0,,,"[0,1]",False
16,21,negative,passthrough,0.6966674327850342,0.6966674327850342,0.0,0.0,,,"[0,1]",False
16,21,positive,passthrough,0.6716170907020569,0.6716170907020569,0.0,0.0,,,"[0,1]",False
16,27,negative,passthrough,0.36980879306793213,0.36980879306793213,0.0,0.0,,,"[0,1]",False
16,27,positive,passthrough,0.36772873997688293,0.36772873997688293,0.0,0.0,,,"[0,1]",False
17,0,negative,passthrough,0.1889575570821762,0.1889575570821762,0.0,0.0,,,"[0,1]",False
17,0,positive,passthrough,0.1663084328174591,0.1663084328174591,0.0,0.0,,,"[0,1]",False
17,7,negative,edit,0.4930368661880493,0.5323818922042847,0.03934502601623535,0.03934502601623535,1.0105263157894737,1.0894736842105264,"[0,1]",True
17,7,positive,edit,0.48350828886032104,0.5235409736633301,0.04003268480300903,0.04003268480300903,1.0105263157894737,1.0894736842105264,"[0,1]",True
17,14,negative,passthrough,0.6443058848381042,0.6443058848381042,0.0,0.0,,,"[0,1]",False
17,14,positive,passthrough,0.6452551484107971,0.6452551484107971,0.0,0.0,,,"[0,1]",False
17,21,negative,passthrough,0.6915102005004883,0.6915102005004883,0.0,0.0,,,"[0,1]",False
17,21,positive,passthrough,0.6657789945602417,0.6657789945602417,0.0,0.0,,,"[0,1]",False
17,27,negative,passthrough,0.3651108145713806,0.3651108145713806,0.0,0.0,,,"[0,1]",False
17,27,positive,passthrough,0.36412861943244934,0.36412861943244934,0.0,0.0,,,"[0,1]",False
18,0,negative,passthrough,0.1455928087234497,0.1455928087234497,0.0,0.0,,,"[0,1]",False
18,0,positive,passthrough,0.13702142238616943,0.13702142238616943,0.0,0.0,,,"[0,1]",False
18,7,negative,edit,0.4819411039352417,0.5268604755401611,0.044919371604919434,0.044919371604919434,1.0052631578947369,1.0947368421052632,"[0,1]",True
18,7,positive,edit,0.4792936146259308,0.5240738987922668,0.04478028416633606,0.04478028416633606,1.0052631578947369,1.0947368421052632,"[0,1]",True
18,14,negative,passthrough,0.6346314549446106,0.6346314549446106,0.0,0.0,,,"[0,1]",False
18,14,positive,passthrough,0.634251594543457,0.634251594543457,0.0,0.0,,,"[0,1]",False
18,21,negative,passthrough,0.6936161518096924,0.6936161518096924,0.0,0.0,,,"[0,1]",False
18,21,positive,passthrough,0.6636956930160522,0.6636956930160522,0.0,0.0,,,"[0,1]",False
18,27,negative,passthrough,0.3617366850376129,0.3617366850376129,0.0,0.0,,,"[0,1]",False
18,27,positive,passthrough,0.359061598777771,0.359061598777771,0.0,0.0,,,"[0,1]",False
19,0,negative,passthrough,0.08910888433456421,0.08910888433456421,0.0,0.0,,,"[0,1]",False
19,0,positive,passthrough,0.09754400700330734,0.09754400700330734,0.0,0.0,,,"[0,1]",False
19,7,negative,edit,0.46294695138931274,0.5118459463119507,0.04889899492263794,0.04889899492263794,1.0,1.1,"[0,1]",True
19,7,positive,edit,0.4630214273929596,0.5118218660354614,0.04880043864250183,0.04880043864250183,1.0,1.1,"[0,1]",True
19,14,negative,passthrough,0.6426925659179688,0.6426925659179688,0.0,0.0,,,"[0,1]",False
19,14,positive,passthrough,0.6368511319160461,0.6368511319160461,0.0,0.0,,,"[0,1]",False
19,21,negative,passthrough,0.7000280618667603,0.7000280618667603,0.0,0.0,,,"[0,1]",False
19,21,positive,passthrough,0.6749699115753174,0.6749699115753174,0.0,0.0,,,"[0,1]",False
19,27,negative,passthrough,0.3658236861228943,0.3658236861228943,0.0,0.0,,,"[0,1]",False
19,27,positive,passthrough,0.3645033836364746,0.3645033836364746,0.0,0.0,,,"[0,1]",False
