step_index,eligible_call_index,branch,mode,rho_observe,rho_edit_after,delta_rho_local,delta_rho_vs_observe,alpha_lf,alpha_hf,selected_indices,edit_applied
3,21,positive,edit,0.6305149793624878,0.6106005907058716,-0.023183703422546387,-0.01991438865661621,1.0842105263157895,1.0157894736842106,[1],True
3,21,negative,edit,0.6705326437950134,0.6755987405776978,0.0,0.005066096782684326,1.0842105263157895,1.0157894736842106,[1],False
3,27,positive,edit,0.2093103528022766,0.19421736896038055,-0.019682005047798157,-0.015092983841896057,1.0842105263157895,1.0157894736842106,[1],True
3,27,negative,edit,0.18867355585098267,0.20308928191661835,0.0,0.014415726065635681,1.0842105263157895,1.0157894736842106,[1],False
4,0,positive,edit,0.26180434226989746,0.2506018579006195,-0.011779427528381348,-0.011202484369277954,1.0789473684210527,1.0210526315789474,[1],True
4,0,negative,edit,0.28071630001068115,0.2812155783176422,0.0,0.0004992783069610596,1.0789473684210527,1.0210526315789474,[1],False
4,7,positive,edit,0.47741755843162537,0.4623156189918518,-0.01989123225212097,-0.01510193943977356,1.0789473684210527,1.0210526315789474,[1],True
4,7,negative,edit,0.514371395111084,0.5049422979354858,0.0,-0.009429097175598145,1.0789473684210527,1.0210526315789474,[1],False
4,14,positive,edit,0.47703754901885986,0.459770143032074,-0.023831814527511597,-0.01726740598678589,1.0789473684210527,1.0210526315789474,[1],True
4,14,negative,edit,0.5156886577606201,0.5217310786247253,0.0,0.006042420864105225,1.0789473684210527,1.0210526315789474,[1],False
4,21,positive,edit,0.6097404956817627,0.6023892164230347,-0.01857137680053711,-0.007351279258728027,1.0789473684210527,1.0210526315789474,[1],True
4,21,negative,edit,0.6639231443405151,0.6652128100395203,0.0,0.001289665699005127,1.0789473684210527,1.0210526315789474,[1],False
4,27,positive,edit,0.2436264604330063,0.21883347630500793,-0.01741333305835724,-0.024792984127998352,1.0789473684210527,1.0210526315789474,[1],True
4,27,negative,edit,0.23559001088142395,0.22809794545173645,0.0,-0.0074920654296875,1.0789473684210527,1.0210526315789474,[1],False
5,0,positive,edit,0.25540587306022644,0.24566876888275146,-0.010113030672073364,-0.009737104177474976,1.0736842105263158,1.0263157894736843,[1],True
5,0,negative,edit,0.2747710943222046,0.2749577760696411,0.0,0.00018668174743652344,1.0736842105263158,1.0263157894736843,[1],False
5,7,positive,edit,0.47165852785110474,0.46181684732437134,-0.015001237392425537,-0.009841680526733398,1.0736842105263158,1.0263157894736843,[1],True
5,7,negative,edit,0.4932473599910736,0.4901493191719055,0.0,-0.003098040819168091,1.0736842105263158,1.0263157894736843,[1],False
5,14,positive,edit,0.46196192502975464,0.4544219672679901,-0.016581684350967407,-0.007539957761764526,1.0736842105263158,1.0263157894736843,[1],True
5,14,negative,edit,0.49894940853118896,0.5021811723709106,0.0,0.0032317638397216797,1.0736842105263158,1.0263157894736843,[1],False
5,21,positive,edit,0.6059554815292358,0.6061627864837646,-0.013676643371582031,0.0002073049545288086,1.0736842105263158,1.0263157894736843,[1],True
5,21,negative,edit,0.6667386889457703,0.6670771837234497,0.0,0.00033849477767944336,1.0736842105263158,1.0263157894736843,[1],False
5,27,positive,edit,0.2641465663909912,0.24287374317646027,-0.014949902892112732,-0.021272823214530945,1.0736842105263158,1.0263157894736843,[1],True
5,27,negative,edit,0.2554258704185486,0.2540286183357239,0.0,-0.001397252082824707,1.0736842105263158,1.0263157894736843,[1],False
6,0,positive,edit,0.25406962633132935,0.24641774594783783,-0.007992520928382874,-0.007651880383491516,1.068421052631579,1.0315789473684212,[1],True
6,0,negative,edit,0.2726488709449768,0.2729358673095703,0.0,0.00028699636459350586,1.068421052631579,1.0315789473684212,[1],False
6,7,positive,edit,0.47473207116127014,0.46804773807525635,-0.010446667671203613,-0.006684333086013794,1.068421052631579,1.0315789473684212,[1],True
6,7,negative,edit,0.4903348684310913,0.4822419583797455,0.0,-0.008092910051345825,1.068421052631579,1.0315789473684212,[1],False
6,14,positive,edit,0.4546635150909424,0.45390066504478455,-0.011393100023269653,-0.0007628500461578369,1.068421052631579,1.0315789473684212,[1],True
6,14,negative,edit,0.4972034692764282,0.5014812350273132,0.0,0.00427776575088501,1.068421052631579,1.0315789473684212,[1],False
6,21,positive,edit,0.6114779114723206,0.6112629771232605,-0.009146571159362793,-0.0002149343490600586,1.068421052631579,1.0315789473684212,[1],True
6,21,negative,edit,0.6677743196487427,0.6643596887588501,0.0,-0.003414630889892578,1.068421052631579,1.0315789473684212,[1],False
6,27,positive,edit,0.29168036580085754,0.2889987826347351,-0.012738525867462158,-0.0026815831661224365,1.068421052631579,1.0315789473684212,[1],True
6,27,negative,edit,0.2911587655544281,0.2948417663574219,0.0,0.0036830008029937744,1.068421052631579,1.0315789473684212,[1],False
7,0,positive,edit,0.24821977317333221,0.2419430911540985,-0.006326571106910706,-0.006276682019233704,1.063157894736842,1.0368421052631578,[1],True
7,0,negative,edit,0.26987913250923157,0.26954007148742676,0.0,-0.00033906102180480957,1.063157894736842,1.0368421052631578,[1],False
7,7,positive,edit,0.47631826996803284,0.47482627630233765,-0.006354272365570068,-0.0014919936656951904,1.063157894736842,1.0368421052631578,[1],True
7,7,negative,edit,0.47905731201171875,0.47741368412971497,0.0,-0.0016436278820037842,1.063157894736842,1.0368421052631578,[1],False
7,14,positive,edit,0.454681396484375,0.438303142786026,-0.00785595178604126,-0.016378253698349,1.063157894736842,1.0368421052631578,[1],True
7,14,negative,edit,0.49317729473114014,0.47884082794189453,0.0,-0.014336466789245605,1.063157894736842,1.0368421052631578,[1],False
7,21,positive,edit,0.611583948135376,0.6289903521537781,-0.004698812961578369,0.0174064040184021,1.063157894736842,1.0368421052631578,[1],True
7,21,negative,edit,0.6748595237731934,0.6810188293457031,0.0,0.006159305572509766,1.063157894736842,1.0368421052631578,[1],False
7,27,positive,edit,0.29026561975479126,0.29147693514823914,-0.008725494146347046,0.001211315393447876,1.063157894736842,1.0368421052631578,[1],True
7,27,negative,edit,0.30425506830215454,0.30877208709716797,0.0,0.004517018795013428,1.063157894736842,1.0368421052631578,[1],False
8,0,positive,edit,0.24729984998703003,0.2430461347103119,-0.004310876131057739,-0.00425371527671814,1.0578947368421052,1.0421052631578946,[1],True
8,0,negative,edit,0.2698670029640198,0.26942262053489685,0.0,-0.0004443824291229248,1.0578947368421052,1.0421052631578946,[1],False
8,7,positive,edit,0.4790089726448059,0.4794812500476837,-0.001984924077987671,0.0004722774028778076,1.0578947368421052,1.0421052631578946,[1],True
8,7,negative,edit,0.4745018482208252,0.46734994649887085,0.0,-0.007151901721954346,1.0578947368421052,1.0421052631578946,[1],False
8,14,positive,edit,0.4590132236480713,0.456124484539032,-0.0035309791564941406,-0.0028887391090393066,1.0578947368421052,1.0421052631578946,[1],True
8,14,negative,edit,0.48281770944595337,0.4798213839530945,0.0,-0.0029963254928588867,1.0578947368421052,1.0421052631578946,[1],False
8,21,positive,edit,0.6187429428100586,0.6494085788726807,-0.00027680397033691406,0.03066563606262207,1.0578947368421052,1.0421052631578946,[1],True
8,21,negative,edit,0.6662653684616089,0.6966502666473389,0.0,0.03038489818572998,1.0578947368421052,1.0421052631578946,[1],False
8,27,positive,edit,0.3166465759277344,0.312574565410614,-0.004867255687713623,-0.004072010517120361,1.0578947368421052,1.0421052631578946,[1],True
8,27,negative,edit,0.319061815738678,0.3271952271461487,0.0,0.008133411407470703,1.0578947368421052,1.0421052631578946,[1],False
9,0,positive,edit,0.24208727478981018,0.24030286073684692,-0.002397790551185608,-0.0017844140529632568,1.0526315789473684,1.0473684210526315,[1],True
9,0,negative,edit,0.26494860649108887,0.2650674283504486,0.0,0.00011882185935974121,1.0526315789473684,1.0473684210526315,[1],False
9,7,positive,edit,0.47553640604019165,0.48347800970077515,0.0023332536220550537,0.007941603660583496,1.0526315789473684,1.0473684210526315,[1],True
9,7,negative,edit,0.46238481998443604,0.46444541215896606,0.0,0.0020605921745300293,1.0526315789473684,1.0473684210526315,[1],False
9,14,positive,edit,0.4635910391807556,0.44281238317489624,0.0012269020080566406,-0.020778656005859375,1.0526315789473684,1.0473684210526315,[1],True
9,14,negative,edit,0.4857202470302582,0.48053786158561707,0.0,-0.005182385444641113,1.0526315789473684,1.0473684210526315,[1],False
9,21,positive,edit,0.6152374744415283,0.6559833288192749,0.0039637088775634766,0.04074585437774658,1.0526315789473684,1.0473684210526315,[1],True
9,21,negative,edit,0.6595747470855713,0.6914482116699219,0.0,0.031873464584350586,1.0526315789473684,1.0473684210526315,[1],False
9,27,positive,edit,0.3440870940685272,0.3469583988189697,-0.0009909272193908691,0.002871304750442505,1.0526315789473684,1.0473684210526315,[1],True
9,27,negative,edit,0.34471046924591064,0.35281670093536377,0.0,0.008106231689453125,1.0526315789473684,1.0473684210526315,[1],False
10,0,positive,edit,0.2433767318725586,0.24378326535224915,-0.0003841817378997803,0.00040653347969055176,1.0473684210526315,1.0526315789473684,[1],True
10,0,negative,edit,0.268839955329895,0.2690855860710144,0.0,0.00024563074111938477,1.0473684210526315,1.0526315789473684,[1],False
10,7,positive,edit,0.47917595505714417,0.48684215545654297,0.006187945604324341,0.007666200399398804,1.0473684210526315,1.0526315789473684,[1],True
10,7,negative,edit,0.4592307209968567,0.45591962337493896,0.0,-0.0033110976219177246,1.0473684210526315,1.0526315789473684,[1],False
10,14,positive,edit,0.48329249024391174,0.4819001257419586,0.006987780332565308,-0.001392364501953125,1.0473684210526315,1.0526315789473684,[1],True
10,14,negative,edit,0.5042137503623962,0.49994659423828125,0.0,-0.00426715612411499,1.0473684210526315,1.0526315789473684,[1],False
10,21,positive,edit,0.6256818771362305,0.6727615594863892,0.007580101490020752,0.04707968235015869,1.0473684210526315,1.0526315789473684,[1],True
10,21,negative,edit,0.6559194326400757,0.6926397681236267,0.0,0.036720335483551025,1.0473684210526315,1.0526315789473684,[1],False
10,27,positive,edit,0.34374773502349854,0.36314982175827026,0.0034015774726867676,0.01940208673477173,1.0473684210526315,1.0526315789473684,[1],True
10,27,negative,edit,0.3415364623069763,0.35698577761650085,0.0,0.015449315309524536,1.0473684210526315,1.0526315789473684,[1],False
11,0,positive,edit,0.2398979812860489,0.2416057586669922,0.0015863478183746338,0.0017077773809432983,1.0421052631578946,1.0578947368421052,[1],True
11,0,negative,edit,0.2671550512313843,0.2666894495487213,0.0,-0.00046560168266296387,1.0421052631578946,1.0578947368421052,[1],False
11,7,positive,edit,0.4715732932090759,0.48874521255493164,0.01020100712776184,0.017171919345855713,1.0421052631578946,1.0578947368421052,[1],True
11,7,negative,edit,0.4567592144012451,0.4633522033691406,0.0,0.006592988967895508,1.0421052631578946,1.0578947368421052,[1],False
11,14,positive,edit,0.5037633776664734,0.49683016538619995,0.01119387149810791,-0.0069332122802734375,1.0421052631578946,1.0578947368421052,[1],True
11,14,negative,edit,0.510635495185852,0.5043269395828247,0.0,-0.006308555603027344,1.0421052631578946,1.0578947368421052,[1],False
11,21,positive,edit,0.6122434735298157,0.663995623588562,0.010815620422363281,0.05175215005874634,1.0421052631578946,1.0578947368421052,[1],True
11,21,negative,edit,0.6478123664855957,0.6768325567245483,0.0,0.029020190238952637,1.0421052631578946,1.0578947368421052,[1],False
11,27,positive,edit,0.34179815649986267,0.3809577524662018,0.00813966989517212,0.03915959596633911,1.0421052631578946,1.0578947368421052,[1],True
11,27,negative,edit,0.34162968397140503,0.3770122230052948,0.0,0.03538253903388977,1.0421052631578946,1.0578947368421052,[1],False
12,0,positive,edit,0.23340728878974915,0.23686575889587402,0.0035682618618011475,0.003458470106124878,1.0368421052631578,1.063157894736842,[1],True
12,0,negative,edit,0.26227980852127075,0.2622170150279999,0.0,-6.279349327087402e-05,1.0368421052631578,1.063157894736842,[1],False
12,7,positive,edit,0.47131046652793884,0.48323968052864075,0.01430937647819519,0.011929214000701904,1.0368421052631578,1.063157894736842,[1],True
12,7,negative,edit,0.45747724175453186,0.4578038454055786,0.0,0.00032660365104675293,1.0368421052631578,1.063157894736842,[1],False
12,14,positive,edit,0.50067538022995,0.5154385566711426,0.015440523624420166,0.014763176441192627,1.0368421052631578,1.063157894736842,[1],True
12,14,negative,edit,0.5139850974082947,0.5150299072265625,0.0,0.0010448098182678223,1.0368421052631578,1.063157894736842,[1],False
12,21,positive,edit,0.6252263784408569,0.6775248050689697,0.014861762523651123,0.05229842662811279,1.0368421052631578,1.063157894736842,[1],True
12,21,negative,edit,0.6455220580101013,0.6851568222045898,0.0,0.039634764194488525,1.0368421052631578,1.063157894736842,[1],False
12,27,positive,edit,0.33516114950180054,0.3802781105041504,0.012645244598388672,0.045116961002349854,1.0368421052631578,1.063157894736842,[1],True
12,27,negative,edit,0.3345804214477539,0.3707045316696167,0.0,0.03612411022186279,1.0368421052631578,1.063157894736842,[1],False
13,0,positive,edit,0.22679723799228668,0.23302370309829712,0.005711734294891357,0.006226465106010437,1.0315789473684212,1.068421052631579,[1],True
13,0,negative,edit,0.257427841424942,0.258266806602478,0.0,0.0008389651775360107,1.0315789473684212,1.068421052631579,[1],False
13,7,positive,edit,0.4727146029472351,0.4951424300670624,0.01845267415046692,0.02242782711982727,1.0315789473684212,1.068421052631579,[1],True
13,7,negative,edit,0.46756798028945923,0.4713408350944519,0.0,0.0037728548049926758,1.0315789473684212,1.068421052631579,[1],False
13,14,positive,edit,0.5116368532180786,0.539852499961853,0.022020995616912842,0.028215646743774414,1.0315789473684212,1.068421052631579,[1],True
13,14,negative,edit,0.5209614038467407,0.5415132641792297,0.0,0.020551860332489014,1.0315789473684212,1.068421052631579,[1],False
13,21,positive,edit,0.6297321319580078,0.6887996196746826,0.017951905727386475,0.059067487716674805,1.0315789473684212,1.068421052631579,[1],True
13,21,negative,edit,0.6478444337844849,0.6959462761878967,0.0,0.048101842403411865,1.0315789473684212,1.068421052631579,[1],False
13,27,positive,edit,0.35426637530326843,0.37650373578071594,0.016919463872909546,0.02223736047744751,1.0315789473684212,1.068421052631579,[1],True
13,27,negative,edit,0.35319089889526367,0.36454877257347107,0.0,0.011357873678207397,1.0315789473684212,1.068421052631579,[1],False
14,0,positive,edit,0.21252764761447906,0.22154399752616882,0.007299304008483887,0.009016349911689758,1.0263157894736843,1.0736842105263158,[1],True
14,0,negative,edit,0.24375537037849426,0.2449958622455597,0.0,0.0012404918670654297,1.0263157894736843,1.0736842105263158,[1],False
14,7,positive,edit,0.4753122925758362,0.5048555731773376,0.02401798963546753,0.029543280601501465,1.0263157894736843,1.0736842105263158,[1],True
14,7,negative,edit,0.47122278809547424,0.47661280632019043,0.0,0.0053900182247161865,1.0263157894736843,1.0736842105263158,[1],False
14,14,positive,edit,0.528144359588623,0.5654325485229492,0.025538504123687744,0.03728818893432617,1.0263157894736843,1.0736842105263158,[1],True
14,14,negative,edit,0.5406596660614014,0.5684957504272461,0.0,0.027836084365844727,1.0263157894736843,1.0736842105263158,[1],False
14,21,positive,edit,0.642192006111145,0.6904215812683105,0.02041095495223999,0.04822957515716553,1.0263157894736843,1.0736842105263158,[1],True
14,21,negative,edit,0.6589802503585815,0.68984454870224,0.0,0.030864298343658447,1.0263157894736843,1.0736842105263158,[1],False
14,27,positive,edit,0.35370922088623047,0.38186097145080566,0.021372288465499878,0.028151750564575195,1.0263157894736843,1.0736842105263158,[1],True
14,27,negative,edit,0.3559378683567047,0.3610866367816925,0.0,0.005148768424987793,1.0263157894736843,1.0736842105263158,[1],False
15,0,positive,edit,0.20234566926956177,0.2132950723171234,0.009020745754241943,0.010949403047561646,1.0210526315789474,1.0789473684210527,[1],True
15,0,negative,edit,0.2359703779220581,0.23664914071559906,0.0,0.0006787627935409546,1.0210526315789474,1.0789473684210527,[1],False
15,7,positive,edit,0.4843382239341736,0.5106566548347473,0.029248535633087158,0.02631843090057373,1.0210526315789474,1.0789473684210527,[1],True
15,7,negative,edit,0.485293984413147,0.4872438311576843,0.0,0.0019498467445373535,1.0210526315789474,1.0789473684210527,[1],False
15,14,positive,edit,0.568903923034668,0.6010243892669678,0.03185164928436279,0.032120466232299805,1.0210526315789474,1.0789473684210527,[1],True
15,14,negative,edit,0.5715328454971313,0.5939664840698242,0.0,0.02243363857269287,1.0210526315789474,1.0789473684210527,[1],False
15,21,positive,edit,0.6561131477355957,0.7079514861106873,0.0238378643989563,0.05183833837509155,1.0210526315789474,1.0789473684210527,[1],True
15,21,negative,edit,0.6789493560791016,0.7044689059257507,0.0,0.02551954984664917,1.0210526315789474,1.0789473684210527,[1],False
15,27,positive,edit,0.36113882064819336,0.3909626603126526,0.025922060012817383,0.02982383966445923,1.0210526315789474,1.0789473684210527,[1],True
15,27,negative,edit,0.36150604486465454,0.3682262897491455,0.0,0.006720244884490967,1.0210526315789474,1.0789473684210527,[1],False
16,0,positive,edit,0.18815022706985474,0.20163801312446594,0.010717272758483887,0.013487786054611206,1.0157894736842106,1.0842105263157895,[1],True
16,0,negative,edit,0.21968060731887817,0.2202577441930771,0.0,0.0005771368741989136,1.0157894736842106,1.0842105263157895,[1],False
16,7,positive,edit,0.4873253107070923,0.5229033827781677,0.034898996353149414,0.03557807207107544,1.0157894736842106,1.0842105263157895,[1],True
16,7,negative,edit,0.4937233328819275,0.49652236700057983,0.0,0.0027990341186523438,1.0157894736842106,1.0842105263157895,[1],False
16,14,positive,edit,0.6024564504623413,0.6442584991455078,0.033392131328582764,0.041802048683166504,1.0157894736842106,1.0842105263157895,[1],True
16,14,negative,edit,0.6145128011703491,0.6125281453132629,0.0,-0.0019846558570861816,1.0157894736842106,1.0842105263157895,[1],False
16,21,positive,edit,0.6750651597976685,0.7206132411956787,0.026149332523345947,0.045548081398010254,1.0157894736842106,1.0842105263157895,[1],True
16,21,negative,edit,0.6925443410873413,0.7152512669563293,0.0,0.022706925868988037,1.0157894736842106,1.0842105263157895,[1],False
16,27,positive,edit,0.3619542419910431,0.3952152132987976,0.03021901845932007,0.03326097130775452,1.0157894736842106,1.0842105263157895,[1],True
16,27,negative,edit,0.3609965741634369,0.36999475955963135,0.0,0.008998185396194458,1.0157894736842106,1.0842105263157895,[1],False
17,0,positive,edit,0.16726772487163544,0.18267378211021423,0.012570619583129883,0.015406057238578796,1.0105263157894737,1.0894736842105264,[1],True
17,0,negative,edit,0.1898142248392105,0.18939436972141266,0.0,-0.00041985511779785156,1.0105263157894737,1.0894736842105264,[1],False
17,7,positive,edit,0.4824138879776001,0.5290651321411133,0.039969027042388916,0.046651244163513184,1.0105263157894737,1.0894736842105264,[1],True
17,7,negative,edit,0.49792301654815674,0.49988582730293274,0.0,0.001962810754776001,1.0105263157894737,1.0894736842105264,[1],False
17,14,positive,edit,0.6209835410118103,0.6816757917404175,0.028620243072509766,0.06069225072860718,1.0105263157894737,1.0894736842105264,[1],True
17,14,negative,edit,0.6320686936378479,0.6609081029891968,0.0,0.028839409351348877,1.0105263157894737,1.0894736842105264,[1],False
17,21,positive,edit,0.6679701805114746,0.7293132543563843,0.029643654823303223,0.06134307384490967,1.0105263157894737,1.0894736842105264,[1],True
17,21,negative,edit,0.6943097710609436,0.7243999242782593,0.0,0.030090153217315674,1.0105263157894737,1.0894736842105264,[1],False
17,27,positive,edit,0.354061484336853,0.39691680669784546,0.03451007604598999,0.04285532236099243,1.0105263157894737,1.0894736842105264,[1],True
17,27,negative,edit,0.35528603196144104,0.3691176772117615,0.0,0.013831645250320435,1.0105263157894737,1.0894736842105264,[1],False
18,0,positive,edit,0.1381773054599762,0.15736493468284607,0.01441684365272522,0.019187629222869873,1.0052631578947369,1.0947368421052632,[1],True
18,0,negative,edit,0.1468484252691269,0.1477712094783783,0.0,0.0009227842092514038,1.0052631578947369,1.0947368421052632,[1],False
18,7,positive,edit,0.4775397777557373,0.5387896299362183,0.044890254735946655,0.06124985218048096,1.0052631578947369,1.0947368421052632,[1],True
18,7,negative,edit,0.48481154441833496,0.49500566720962524,0.0,0.010194122791290283,1.0052631578947369,1.0947368421052632,[1],False
18,14,positive,edit,0.6598973274230957,0.6843819618225098,0.03456711769104004,0.024484634399414062,1.0052631578947369,1.0947368421052632,[1],True
18,14,negative,edit,0.6567469835281372,0.6441841125488281,0.0,-0.012562870979309082,1.0052631578947369,1.0947368421052632,[1],False
18,21,positive,edit,0.6638779044151306,0.7275187969207764,0.0316278338432312,0.06364089250564575,1.0052631578947369,1.0947368421052632,[1],True
18,21,negative,edit,0.6919345259666443,0.7228912115097046,0.0,0.030956685543060303,1.0052631578947369,1.0947368421052632,[1],False
18,27,positive,edit,0.35544532537460327,0.4049050807952881,0.03914743661880493,0.049459755420684814,1.0052631578947369,1.0947368421052632,[1],True
18,27,negative,edit,0.3563072681427002,0.3731803894042969,0.0,0.01687312126159668,1.0052631578947369,1.0947368421052632,[1],False
19,0,positive,edit,0.0974094346165657,0.11866124719381332,0.014672048389911652,0.02125181257724762,1.0,1.1,[1],True
19,0,negative,edit,0.08749033510684967,0.09325722604990005,0.0,0.0057668909430503845,1.0,1.1,[1],False
19,7,positive,edit,0.4759255647659302,0.5344043970108032,0.04855954647064209,0.05847883224487305,1.0,1.1,[1],True
19,7,negative,edit,0.474796324968338,0.48512428998947144,0.0,0.010327965021133423,1.0,1.1,[1],False
19,14,positive,edit,0.6579893827438354,0.6899392604827881,0.03725212812423706,0.03194987773895264,1.0,1.1,[1],True
19,14,negative,edit,0.6637479066848755,0.6557266712188721,0.0,-0.008021235466003418,1.0,1.1,[1],False
19,21,positive,edit,0.6515264511108398,0.7307643890380859,0.03312361240386963,0.0792379379272461,1.0,1.1,[1],True
19,21,negative,edit,0.6724234819412231,0.7161423563957214,0.0,0.04371887445449829,1.0,1.1,[1],False
19,27,positive,edit,0.36339426040649414,0.41016602516174316,0.04338961839675903,0.04677176475524902,1.0,1.1,[1],True
19,27,negative,edit,0.3652561604976654,0.3762165307998657,0.0,0.010960370302200317,1.0,1.1,[1],False
